areaNo,time,condiCode,isDay,temp,humidity,rainRatio,snowRatio,uv
4213000000,2022-04-20 13:00,1000,1,22,26,0,0,6
4213000000,2022-04-20 14:00,1000,1,22,25,0,0,6
4213000000,2022-04-20 15:00,1000,1,22,25,0,0,6
4213000000,2022-04-20 16:00,1000,1,22,26,0,0,6
4213000000,2022-04-20 17:00,1000,1,21,28,0,0,6
4213000000,2022-04-20 18:00,1000,1,20,34,0,0,6
4213000000,2022-04-20 19:00,1000,1,15,45,0,0,5
4213000000,2022-04-20 20:00,1000,0,12,49,0,0,1
4213000000,2022-04-20 21:00,1000,0,11,50,0,0,1
4213000000,2022-04-20 22:00,1000,0,11,52,0,0,1
4213000000,2022-04-20 23:00,1000,0,10,53,0,0,1
4615000000,2022-04-19 15:20,1000,1,23,20,,,6
4615000000,2022-04-19 16:00,1000,1,23,23,0,0,6
4615000000,2022-04-19 17:00,1000,1,22,24,0,0,6
4615000000,2022-04-19 18:00,1000,1,20,29,0,0,5
4615000000,2022-04-19 19:00,1000,1,15,34,0,0,5
4615000000,2022-04-19 20:00,1000,0,14,36,0,0,1
4615000000,2022-04-19 21:00,1000,0,13,38,0,0,1
4615000000,2022-04-19 22:00,1000,0,12,41,0,0,1
4615000000,2022-04-19 23:00,1000,0,11,42,0,0,1
4615000000,2022-04-20 00:00,1000,0,10,43,0,0,1
4615000000,2022-04-20 01:00,1000,0,10,42,0,0,1
4615000000,2022-04-20 02:00,1000,0,10,41,0,0,1
4615000000,2022-04-20 03:00,1000,0,10,40,0,0,1
4615000000,2022-04-20 04:00,1000,0,9,39,0,0,1
4615000000,2022-04-20 05:00,1000,0,9,40,0,0,1
4615000000,2022-04-20 06:00,1000,1,9,40,0,0,3
4615000000,2022-04-20 07:00,1000,1,10,40,0,0,4
4615000000,2022-04-20 08:00,1000,1,15,33,0,0,4
4615000000,2022-04-20 09:00,1000,1,18,28,0,0,5
4615000000,2022-04-20 10:00,1000,1,20,24,0,0,5
4615000000,2022-04-20 11:00,1000,1,21,23,0,0,6
4615000000,2022-04-20 12:00,1000,1,24,23,0,0,6
4615000000,2022-04-20 13:00,1000,1,25,24,0,0,6
4615000000,2022-04-20 14:00,1000,1,25,23,0,0,7
4615000000,2022-04-20 15:00,1000,1,23,23,0,0,6
4615000000,2022-04-20 16:00,1000,1,24,24,0,0,6
4615000000,2022-04-20 17:00,1000,1,21,25,0,0,6
4615000000,2022-04-20 18:00,1006,1,17,29,0,0,4
4615000000,2022-04-20 19:00,1003,1,14,34,0,0,4
4615000000,2022-04-20 20:00,1003,0,13,35,0,0,1
4615000000,2022-04-20 21:00,1000,0,12,37,0,0,1
4615000000,2022-04-20 22:00,1009,0,11,40,0,0,1
4615000000,2022-04-20 23:00,1000,0,12,40,0,0,1
4376000000,2022-04-19 15:20,1000,1,21,28,,,6
4376000000,2022-04-19 16:00,1000,1,23,28,0,0,6
4376000000,2022-04-19 17:00,1000,1,22,31,0,0,6
4376000000,2022-04-19 18:00,1000,1,21,37,0,0,6
4376000000,2022-04-19 19:00,1000,1,16,48,0,0,5
4376000000,2022-04-19 20:00,1000,0,12,51,0,0,1
4376000000,2022-04-19 21:00,1000,0,12,53,0,0,1
4376000000,2022-04-19 22:00,1000,0,11,55,0,0,1
4376000000,2022-04-19 23:00,1000,0,11,57,0,0,1
4376000000,2022-04-20 00:00,1000,0,10,58,0,0,1
4376000000,2022-04-20 01:00,1000,0,9,60,0,0,1
4376000000,2022-04-20 02:00,1000,0,8,61,0,0,1
4376000000,2022-04-20 03:00,1000,0,8,63,0,0,1
4376000000,2022-04-20 04:00,1000,0,7,64,0,0,1
4376000000,2022-04-20 05:00,1000,0,7,65,0,0,1
4376000000,2022-04-20 06:00,1000,1,6,66,0,0,3
4376000000,2022-04-20 07:00,1000,1,8,61,0,0,3
4376000000,2022-04-20 08:00,1000,1,10,50,0,0,4
4376000000,2022-04-20 09:00,1000,1,13,41,0,0,4
4376000000,2022-04-20 10:00,1000,1,15,35,0,0,4
4376000000,2022-04-20 11:00,1000,1,17,31,0,0,5
4376000000,2022-04-20 12:00,1000,1,17,28,0,0,5
4376000000,2022-04-20 13:00,1000,1,21,26,0,0,6
4376000000,2022-04-20 14:00,1000,1,21,26,0,0,6
4376000000,2022-04-20 15:00,1000,1,21,25,0,0,6
4376000000,2022-04-20 16:00,1000,1,22,26,0,0,6
4376000000,2022-04-20 17:00,1000,1,21,28,0,0,6
4376000000,2022-04-20 18:00,1000,1,19,36,0,0,5
4376000000,2022-04-20 19:00,1000,1,14,46,0,0,4
4376000000,2022-04-20 20:00,1000,0,10,48,0,0,1
4376000000,2022-04-20 21:00,1000,0,9,49,0,0,1
4376000000,2022-04-20 22:00,1003,0,9,51,0,0,1
4376000000,2022-04-20 23:00,1000,0,8,52,0,0,1
4421000000,2022-04-19 15:20,1000,1,19,42,,,5
4421000000,2022-04-19 16:00,1000,1,19,41,0,0,5
4421000000,2022-04-19 17:00,1000,1,19,43,0,0,5
4421000000,2022-04-19 18:00,1000,1,18,49,0,0,5
4421000000,2022-04-19 19:00,1000,1,15,61,0,0,5
4421000000,2022-04-19 20:00,1000,0,11,65,0,0,1
4421000000,2022-04-19 21:00,1000,0,11,66,0,0,1
4421000000,2022-04-19 22:00,1000,0,10,68,0,0,1
4421000000,2022-04-19 23:00,1000,0,10,70,0,0,1
4421000000,2022-04-20 00:00,1000,0,10,70,0,0,1
4421000000,2022-04-20 01:00,1000,0,9,71,0,0,1
4421000000,2022-04-20 02:00,1000,0,9,71,0,0,1
4421000000,2022-04-20 03:00,1000,0,9,71,0,0,1
4421000000,2022-04-20 04:00,1000,0,9,72,0,0,1
4421000000,2022-04-20 05:00,1000,0,9,73,0,0,1
4421000000,2022-04-20 06:00,1000,1,9,73,0,0,3
4421000000,2022-04-20 07:00,1000,1,10,69,0,0,4
4421000000,2022-04-20 08:00,1000,1,12,59,0,0,4
4421000000,2022-04-20 09:00,1000,1,14,52,0,0,4
4421000000,2022-04-20 10:00,1000,1,15,47,0,0,5
4421000000,2022-04-20 11:00,1000,1,18,43,0,0,5
4421000000,2022-04-20 12:00,1000,1,19,42,0,0,5
4421000000,2022-04-20 13:00,1000,1,19,40,0,0,5
4421000000,2022-04-20 14:00,1000,1,19,41,0,0,5
4421000000,2022-04-20 15:00,1000,1,19,41,0,0,5
4421000000,2022-04-20 16:00,1000,1,19,41,0,0,5
4421000000,2022-04-20 17:00,1000,1,18,44,0,0,5
4421000000,2022-04-20 18:00,1000,1,17,49,0,0,5
4421000000,2022-04-20 19:00,1000,1,13,61,0,0,4
4421000000,2022-04-20 20:00,1003,0,11,64,0,0,1
4421000000,2022-04-20 21:00,1003,0,10,66,0,0,1
4421000000,2022-04-20 22:00,1000,0,10,65,0,0,1
4421000000,2022-04-20 23:00,1000,0,10,67,0,0,1
4377000000,2022-04-19 15:20,1000,1,21,28,,,6
4377000000,2022-04-19 16:00,1000,1,23,28,0,0,6
4377000000,2022-04-19 17:00,1000,1,22,31,0,0,6
4377000000,2022-04-19 18:00,1000,1,21,37,0,0,6
4377000000,2022-04-19 19:00,1000,1,16,48,0,0,5
4377000000,2022-04-19 20:00,1000,0,12,51,0,0,1
4377000000,2022-04-19 21:00,1000,0,12,53,0,0,1
4377000000,2022-04-19 22:00,1000,0,11,55,0,0,1
4377000000,2022-04-19 23:00,1000,0,11,57,0,0,1
4377000000,2022-04-20 00:00,1000,0,10,58,0,0,1
4377000000,2022-04-20 01:00,1000,0,9,60,0,0,1
4377000000,2022-04-20 02:00,1000,0,8,61,0,0,1
4377000000,2022-04-20 03:00,1000,0,8,63,0,0,1
4377000000,2022-04-20 04:00,1000,0,7,64,0,0,1
4377000000,2022-04-20 05:00,1000,0,7,65,0,0,1
4377000000,2022-04-20 06:00,1000,1,6,66,0,0,3
4377000000,2022-04-20 07:00,1000,1,8,61,0,0,3
4377000000,2022-04-20 08:00,1000,1,10,50,0,0,4
4377000000,2022-04-20 09:00,1000,1,13,41,0,0,4
4377000000,2022-04-20 10:00,1000,1,15,35,0,0,4
4377000000,2022-04-20 11:00,1000,1,17,31,0,0,5
4377000000,2022-04-20 12:00,1000,1,17,28,0,0,5
4377000000,2022-04-20 13:00,1000,1,21,26,0,0,6
4377000000,2022-04-20 14:00,1000,1,21,26,0,0,6
4377000000,2022-04-20 15:00,1000,1,21,25,0,0,6
4377000000,2022-04-20 16:00,1000,1,22,26,0,0,6
4377000000,2022-04-20 17:00,1000,1,21,28,0,0,6
4377000000,2022-04-20 18:00,1000,1,19,36,0,0,5
4377000000,2022-04-20 19:00,1000,1,14,46,0,0,4
4377000000,2022-04-20 20:00,1000,0,10,48,0,0,1
4377000000,2022-04-20 21:00,1000,0,9,49,0,0,1
4377000000,2022-04-20 22:00,1003,0,9,51,0,0,1
4377000000,2022-04-20 23:00,1000,0,8,52,0,0,1
4219000000,2022-04-19 15:20,1000,1,18,25,,,5
4219000000,2022-04-19 16:00,1003,1,17,27,0,0,5
4219000000,2022-04-19 17:00,1003,1,16,30,0,0,5
4219000000,2022-04-19 18:00,1000,1,15,37,0,0,5
4219000000,2022-04-19 19:00,1000,1,12,48,0,0,4
4219000000,2022-04-19 20:00,1000,0,9,52,0,0,1
4219000000,2022-04-19 21:00,1000,0,9,54,0,0,1
4219000000,2022-04-19 22:00,1000,0,8,54,0,0,1
4219000000,2022-04-19 23:00,1000,0,8,55,0,0,1
4219000000,2022-04-20 00:00,1000,0,7,55,0,0,1
4219000000,2022-04-20 01:00,1000,0,7,55,0,0,1
4219000000,2022-04-20 02:00,1000,0,6,55,0,0,1
4219000000,2022-04-20 03:00,1000,0,6,55,0,0,1
4219000000,2022-04-20 04:00,1000,0,6,53,0,0,1
4219000000,2022-04-20 05:00,1000,0,5,52,0,0,1
4219000000,2022-04-20 06:00,1000,1,5,52,0,0,3
4219000000,2022-04-20 07:00,1000,1,7,49,0,0,3
4219000000,2022-04-20 08:00,1000,1,11,34,0,0,4
4219000000,2022-04-20 09:00,1000,1,13,27,0,0,4
4219000000,2022-04-20 10:00,1000,1,15,25,0,0,4
4219000000,2022-04-20 11:00,1000,1,18,24,0,0,5
4219000000,2022-04-20 12:00,1000,1,19,24,0,0,5
4219000000,2022-04-20 13:00,1000,1,20,23,0,0,5
4219000000,2022-04-20 14:00,1000,1,20,23,0,0,6
4219000000,2022-04-20 15:00,1000,1,20,24,0,0,6
4219000000,2022-04-20 16:00,1000,1,20,26,0,0,5
4219000000,2022-04-20 17:00,1000,1,19,29,0,0,5
4219000000,2022-04-20 18:00,1000,1,17,35,0,0,5
4219000000,2022-04-20 19:00,1000,1,14,44,0,0,4
4219000000,2022-04-20 20:00,1000,0,10,50,0,0,1
4219000000,2022-04-20 21:00,1000,0,9,53,0,0,1
4219000000,2022-04-20 22:00,1000,0,9,55,0,0,1
4219000000,2022-04-20 23:00,1000,0,8,56,0,0,1
4519000000,2022-04-19 15:20,1000,1,23,17,,,6
4519000000,2022-04-19 16:00,1000,1,22,19,0,0,6
4519000000,2022-04-19 17:00,1000,1,21,22,0,0,6
4519000000,2022-04-19 18:00,1000,1,20,30,0,0,5
4519000000,2022-04-19 19:00,1000,1,14,40,0,0,4
4519000000,2022-04-19 20:00,1000,0,12,43,0,0,1
4519000000,2022-04-19 21:00,1000,0,11,45,0,0,1
4519000000,2022-04-19 22:00,1000,0,10,46,0,0,1
4519000000,2022-04-19 23:00,1000,0,9,46,0,0,1
4519000000,2022-04-20 00:00,1000,0,8,46,0,0,1
4519000000,2022-04-20 01:00,1000,0,8,44,0,0,1
4519000000,2022-04-20 02:00,1000,0,8,43,0,0,1
4519000000,2022-04-20 03:00,1000,0,7,42,0,0,1
4519000000,2022-04-20 04:00,1000,0,7,41,0,0,1
4519000000,2022-04-20 05:00,1000,0,8,41,0,0,1
4519000000,2022-04-20 06:00,1000,1,8,41,0,0,3
4519000000,2022-04-20 07:00,1000,1,10,41,0,0,3
4519000000,2022-04-20 08:00,1000,1,15,31,0,0,4
4519000000,2022-04-20 09:00,1000,1,17,25,0,0,5
4519000000,2022-04-20 10:00,1000,1,20,22,0,0,5
4519000000,2022-04-20 11:00,1000,1,21,20,0,0,6
4519000000,2022-04-20 12:00,1000,1,24,19,0,0,6
4519000000,2022-04-20 13:00,1000,1,25,19,0,0,7
4519000000,2022-04-20 14:00,1000,1,25,19,0,0,6
4519000000,2022-04-20 15:00,1000,1,25,19,0,0,6
4519000000,2022-04-20 16:00,1000,1,24,20,0,0,6
4519000000,2022-04-20 17:00,1000,1,23,22,0,0,6
4519000000,2022-04-20 18:00,1000,1,21,29,0,0,6
4519000000,2022-04-20 19:00,1000,1,15,40,0,0,5
4519000000,2022-04-20 20:00,1009,0,12,42,0,0,1
4519000000,2022-04-20 21:00,1003,0,12,44,0,0,1
4519000000,2022-04-20 22:00,1006,0,11,45,0,0,1
4519000000,2022-04-20 23:00,1009,0,11,45,0,0,1
4129000000,2022-04-19 15:20,1030,1,22,23,,,5
4129000000,2022-04-19 16:00,1000,1,20,33,0,0,5
4129000000,2022-04-19 17:00,1000,1,19,35,0,0,5
4129000000,2022-04-19 18:00,1000,1,18,37,0,0,5
4129000000,2022-04-19 19:00,1000,1,17,41,0,0,5
4129000000,2022-04-19 20:00,1000,0,14,43,0,0,1
4129000000,2022-04-19 21:00,1000,0,13,44,0,0,1
4129000000,2022-04-19 22:00,1000,0,13,46,0,0,1
4129000000,2022-04-19 23:00,1000,0,13,48,0,0,1
4129000000,2022-04-20 00:00,1000,0,12,51,0,0,1
4129000000,2022-04-20 01:00,1000,0,12,52,0,0,1
4129000000,2022-04-20 02:00,1000,0,11,54,0,0,1
4129000000,2022-04-20 03:00,1000,0,11,55,0,0,1
4129000000,2022-04-20 04:00,1000,0,11,56,0,0,1
4129000000,2022-04-20 05:00,1000,0,11,57,0,0,1
4129000000,2022-04-20 06:00,1000,1,10,57,0,0,4
4129000000,2022-04-20 07:00,1000,1,11,54,0,0,4
4129000000,2022-04-20 08:00,1000,1,12,49,0,0,4
4129000000,2022-04-20 09:00,1000,1,14,44,0,0,4
4129000000,2022-04-20 10:00,1000,1,15,39,0,0,4
4129000000,2022-04-20 11:00,1000,1,19,35,0,0,5
4129000000,2022-04-20 12:00,1000,1,20,32,0,0,5
4129000000,2022-04-20 13:00,1000,1,20,30,0,0,6
4129000000,2022-04-20 14:00,1000,1,20,30,0,0,6
4129000000,2022-04-20 15:00,1000,1,20,31,0,0,5
4129000000,2022-04-20 16:00,1000,1,20,32,0,0,5
4129000000,2022-04-20 17:00,1000,1,20,33,0,0,5
4129000000,2022-04-20 18:00,1000,1,19,35,0,0,5
4129000000,2022-04-20 19:00,1000,1,18,38,0,0,5
4129000000,2022-04-20 20:00,1000,0,14,40,0,0,1
4129000000,2022-04-20 21:00,1000,0,14,42,0,0,1
4129000000,2022-04-20 22:00,1000,0,13,43,0,0,1
4129000000,2022-04-20 23:00,1000,0,13,44,0,0,1
4728000000,2022-04-19 15:20,1000,1,20,26,,,6
4728000000,2022-04-19 16:00,1000,1,19,27,0,0,5
4728000000,2022-04-19 17:00,1000,1,18,31,0,0,5
4728000000,2022-04-19 18:00,1000,1,18,39,0,0,5
4728000000,2022-04-19 19:00,1000,1,13,50,0,0,4
4728000000,2022-04-19 20:00,1000,0,11,54,0,0,1
4728000000,2022-04-19 21:00,1000,0,10,55,0,0,1
4728000000,2022-04-19 22:00,1000,0,10,56,0,0,1
4728000000,2022-04-19 23:00,1000,0,10,56,0,0,1
4728000000,2022-04-20 00:00,1000,0,9,57,0,0,1
4728000000,2022-04-20 01:00,1000,0,9,58,0,0,1
4728000000,2022-04-20 02:00,1000,0,8,58,0,0,1
4728000000,2022-04-20 03:00,1000,0,9,57,0,0,1
4728000000,2022-04-20 04:00,1000,0,9,57,0,0,1
4728000000,2022-04-20 05:00,1000,0,8,56,0,0,1
4728000000,2022-04-20 06:00,1000,1,8,55,0,0,3
4728000000,2022-04-20 07:00,1000,1,10,52,0,0,4
4728000000,2022-04-20 08:00,1000,1,13,41,0,0,4
4728000000,2022-04-20 09:00,1000,1,16,33,0,0,5
4728000000,2022-04-20 10:00,1000,1,18,28,0,0,5
4728000000,2022-04-20 11:00,1000,1,19,25,0,0,5
4728000000,2022-04-20 12:00,1000,1,23,24,0,0,6
4728000000,2022-04-20 13:00,1000,1,23,24,0,0,6
4728000000,2022-04-20 14:00,1000,1,24,23,0,0,6
4728000000,2022-04-20 15:00,1000,1,25,23,0,0,6
4728000000,2022-04-20 16:00,1000,1,24,23,0,0,6
4728000000,2022-04-20 17:00,1000,1,23,26,0,0,6
4728000000,2022-04-20 18:00,1000,1,21,31,0,0,6
4728000000,2022-04-20 19:00,1000,1,15,40,0,0,4
4728000000,2022-04-20 20:00,1003,0,13,46,0,0,1
4728000000,2022-04-20 21:00,1000,0,12,48,0,0,1
4728000000,2022-04-20 22:00,1000,0,12,48,0,0,1
4728000000,2022-04-20 23:00,1000,0,11,48,0,0,1
1100000000,2022-04-19 15:20,1030,1,22,23,,,6
1100000000,2022-04-19 16:00,1000,1,20,26,0,0,6
1100000000,2022-04-19 17:00,1000,1,20,27,0,0,6
1100000000,2022-04-19 18:00,1000,1,20,30,0,0,5
1100000000,2022-04-19 19:00,1000,1,19,32,0,0,5
1100000000,2022-04-19 20:00,1000,0,16,34,0,0,1
1100000000,2022-04-19 21:00,1000,0,15,35,0,0,1
1100000000,2022-04-19 22:00,1000,0,15,37,0,0,1
1100000000,2022-04-19 23:00,1000,0,14,39,0,0,1
1100000000,2022-04-20 00:00,1000,0,13,42,0,0,1
1100000000,2022-04-20 01:00,1000,0,13,45,0,0,1
1100000000,2022-04-20 02:00,1000,0,12,47,0,0,1
1100000000,2022-04-20 03:00,1000,0,12,49,0,0,1
1100000000,2022-04-20 04:00,1000,0,12,52,0,0,1
1100000000,2022-04-20 05:00,1000,0,11,53,0,0,1
1100000000,2022-04-20 06:00,1000,1,11,55,0,0,4
1100000000,2022-04-20 07:00,1000,1,12,52,0,0,4
1100000000,2022-04-20 08:00,1000,1,13,48,0,0,4
1100000000,2022-04-20 09:00,1000,1,15,43,0,0,4
1100000000,2022-04-20 10:00,1000,1,16,37,0,0,5
1100000000,2022-04-20 11:00,1000,1,19,32,0,0,5
1100000000,2022-04-20 12:00,1000,1,20,28,0,0,6
1100000000,2022-04-20 13:00,1000,1,21,26,0,0,6
1100000000,2022-04-20 14:00,1000,1,20,25,0,0,6
1100000000,2022-04-20 15:00,1000,1,20,26,0,0,5
1100000000,2022-04-20 16:00,1000,1,20,27,0,0,5
1100000000,2022-04-20 17:00,1000,1,20,28,0,0,5
1100000000,2022-04-20 18:00,1000,1,19,30,0,0,5
1100000000,2022-04-20 19:00,1000,1,19,34,0,0,5
1100000000,2022-04-20 20:00,1000,0,16,36,0,0,1
1100000000,2022-04-20 21:00,1000,0,15,38,0,0,1
1100000000,2022-04-20 22:00,1000,0,14,39,0,0,1
1100000000,2022-04-20 23:00,1000,0,14,40,0,0,1
4812100000,2022-04-19 15:20,1000,1,24,11,,,6
4812100000,2022-04-19 16:00,1000,1,23,19,0,0,6
4812100000,2022-04-19 17:00,1000,1,21,23,0,0,6
4812100000,2022-04-19 18:00,1000,1,20,27,0,0,5
4812100000,2022-04-19 19:00,1000,1,17,29,0,0,5
4812100000,2022-04-19 20:00,1000,0,15,33,0,0,1
4812100000,2022-04-19 21:00,1000,0,14,35,0,0,1
4812100000,2022-04-19 22:00,1000,0,14,35,0,0,1
4812100000,2022-04-19 23:00,1000,0,13,36,0,0,1
4812100000,2022-04-20 00:00,1000,0,12,37,0,0,1
4812100000,2022-04-20 01:00,1000,0,12,39,0,0,1
4812100000,2022-04-20 02:00,1000,0,11,41,0,0,1
4812100000,2022-04-20 03:00,1000,0,11,41,0,0,1
4812100000,2022-04-20 04:00,1000,0,10,42,0,0,1
4812100000,2022-04-20 05:00,1000,0,10,43,0,0,1
4812100000,2022-04-20 06:00,1000,1,10,43,0,0,3
4812100000,2022-04-20 07:00,1000,1,12,42,0,0,4
4812100000,2022-04-20 08:00,1000,1,15,35,0,0,5
4812100000,2022-04-20 09:00,1000,1,18,29,0,0,5
4812100000,2022-04-20 10:00,1000,1,21,24,0,0,6
4812100000,2022-04-20 11:00,1000,1,24,20,0,0,6
4812100000,2022-04-20 12:00,1000,1,24,19,0,0,6
4812100000,2022-04-20 13:00,1000,1,26,19,0,0,7
4812100000,2022-04-20 14:00,1000,1,26,20,0,0,7
4812100000,2022-04-20 15:00,1000,1,25,20,0,0,7
4812100000,2022-04-20 16:00,1000,1,24,22,0,0,6
4812100000,2022-04-20 17:00,1000,1,23,24,0,0,6
4812100000,2022-04-20 18:00,1000,1,19,28,0,0,5
4812100000,2022-04-20 19:00,1006,1,16,33,0,0,4
4812100000,2022-04-20 20:00,1003,0,14,37,0,0,1
4812100000,2022-04-20 21:00,1000,0,14,40,0,0,1
4812100000,2022-04-20 22:00,1000,0,13,44,0,0,1
4812100000,2022-04-20 23:00,1003,0,12,47,0,0,1
4671000000,2022-04-19 15:20,1000,1,23,19,,,6
4671000000,2022-04-19 16:00,1000,1,21,20,0,0,6
4671000000,2022-04-19 17:00,1000,1,21,22,0,0,6
4671000000,2022-04-19 18:00,1000,1,19,29,0,0,5
4671000000,2022-04-19 19:00,1000,1,14,38,0,0,4
4671000000,2022-04-19 20:00,1000,0,12,41,0,0,1
4671000000,2022-04-19 21:00,1000,0,12,42,0,0,1
4671000000,2022-04-19 22:00,1000,0,11,44,0,0,1
4671000000,2022-04-19 23:00,1000,0,11,44,0,0,1
4671000000,2022-04-20 00:00,1000,0,10,44,0,0,1
4671000000,2022-04-20 01:00,1000,0,10,43,0,0,1
4671000000,2022-04-20 02:00,1000,0,10,44,0,0,1
4671000000,2022-04-20 03:00,1000,0,9,44,0,0,1
4671000000,2022-04-20 04:00,1000,0,9,43,0,0,1
4671000000,2022-04-20 05:00,1000,0,9,44,0,0,1
4671000000,2022-04-20 06:00,1000,1,8,44,0,0,3
4671000000,2022-04-20 07:00,1000,1,10,44,0,0,4
4671000000,2022-04-20 08:00,1000,1,13,36,0,0,4
4671000000,2022-04-20 09:00,1000,1,16,30,0,0,5
4671000000,2022-04-20 10:00,1000,1,19,25,0,0,5
4671000000,2022-04-20 11:00,1000,1,20,22,0,0,6
4671000000,2022-04-20 12:00,1000,1,24,20,0,0,6
4671000000,2022-04-20 13:00,1000,1,25,19,0,0,6
4671000000,2022-04-20 14:00,1000,1,24,19,0,0,6
4671000000,2022-04-20 15:00,1000,1,22,20,0,0,6
4671000000,2022-04-20 16:00,1000,1,21,22,0,0,6
4671000000,2022-04-20 17:00,1000,1,20,25,0,0,5
4671000000,2022-04-20 18:00,1000,1,18,32,0,0,5
4671000000,2022-04-20 19:00,1003,1,14,40,0,0,4
4671000000,2022-04-20 20:00,1009,0,13,39,0,0,1
4671000000,2022-04-20 21:00,1003,0,12,40,0,0,1
4671000000,2022-04-20 22:00,1006,0,12,41,0,0,1
4671000000,2022-04-20 23:00,1009,0,12,42,0,0,1
4180000000,2022-04-19 15:20,1000,1,21,28,,,6
4180000000,2022-04-19 16:00,1000,1,21,29,0,0,6
4180000000,2022-04-19 17:00,1000,1,21,31,0,0,6
4180000000,2022-04-19 18:00,1000,1,19,36,0,0,5
4180000000,2022-04-19 19:00,1000,1,15,45,0,0,4
4180000000,2022-04-19 20:00,1000,0,13,47,0,0,1
4180000000,2022-04-19 21:00,1000,0,12,49,0,0,1
4180000000,2022-04-19 22:00,1000,0,11,52,0,0,1
4180000000,2022-04-19 23:00,1000,0,10,53,0,0,1
4180000000,2022-04-20 00:00,1000,0,8,54,0,0,1
4180000000,2022-04-20 01:00,1000,0,7,55,0,0,1
4180000000,2022-04-20 02:00,1000,0,7,55,0,0,1
4180000000,2022-04-20 03:00,1000,0,6,55,0,0,1
4180000000,2022-04-20 04:00,1000,0,6,55,0,0,1
4180000000,2022-04-20 05:00,1000,0,5,55,0,0,1
4180000000,2022-04-20 06:00,1000,1,5,57,0,0,2
4180000000,2022-04-20 07:00,1000,1,7,56,0,0,3
4180000000,2022-04-20 08:00,1000,1,10,48,0,0,3
4180000000,2022-04-20 09:00,1000,1,12,43,0,0,4
4180000000,2022-04-20 10:00,1000,1,14,38,0,0,4
4180000000,2022-04-20 11:00,1000,1,18,34,0,0,5
4180000000,2022-04-20 12:00,1000,1,21,31,0,0,6
4180000000,2022-04-20 13:00,1000,1,23,29,0,0,6
4180000000,2022-04-20 14:00,1000,1,22,28,0,0,6
4180000000,2022-04-20 15:00,1000,1,22,28,0,0,6
4180000000,2022-04-20 16:00,1000,1,22,30,0,0,6
4180000000,2022-04-20 17:00,1000,1,21,32,0,0,6
4180000000,2022-04-20 18:00,1000,1,20,38,0,0,5
4180000000,2022-04-20 19:00,1000,1,15,49,0,0,4
4180000000,2022-04-20 20:00,1000,0,12,54,0,0,1
4180000000,2022-04-20 21:00,1000,0,11,57,0,0,1
4180000000,2022-04-20 22:00,1000,0,10,60,0,0,1
4180000000,2022-04-20 23:00,1000,0,9,61,0,0,1
4777000000,2022-04-19 15:20,1000,1,19,44,,,5
4777000000,2022-04-19 16:00,1000,1,19,42,0,0,5
4777000000,2022-04-19 17:00,1000,1,19,42,0,0,5
4777000000,2022-04-19 18:00,1000,1,18,48,0,0,5
4777000000,2022-04-19 19:00,1000,0,17,57,0,0,1
4777000000,2022-04-19 20:00,1000,0,15,61,0,0,1
4777000000,2022-04-19 21:00,1000,0,15,60,0,0,1
4777000000,2022-04-19 22:00,1000,0,14,58,0,0,1
4777000000,2022-04-19 23:00,1000,0,14,55,0,0,1
4777000000,2022-04-20 00:00,1000,0,13,52,0,0,1
4777000000,2022-04-20 01:00,1000,0,13,52,0,0,1
4777000000,2022-04-20 02:00,1000,0,13,54,0,0,1
4777000000,2022-04-20 03:00,1000,0,12,55,0,0,1
4777000000,2022-04-20 04:00,1000,0,12,54,0,0,1
4777000000,2022-04-20 05:00,1000,0,12,53,0,0,1
4777000000,2022-04-20 06:00,1000,1,12,53,0,0,4
4777000000,2022-04-20 07:00,1000,1,13,50,0,0,4
4777000000,2022-04-20 08:00,1000,1,15,41,0,0,5
4777000000,2022-04-20 09:00,1000,1,17,35,0,0,5
4777000000,2022-04-20 10:00,1000,1,19,32,0,0,5
4777000000,2022-04-20 11:00,1000,1,22,32,0,0,6
4777000000,2022-04-20 12:00,1000,1,22,33,0,0,6
4777000000,2022-04-20 13:00,1000,1,23,38,0,0,6
4777000000,2022-04-20 14:00,1000,1,23,39,0,0,6
4777000000,2022-04-20 15:00,1000,1,22,40,0,0,6
4777000000,2022-04-20 16:00,1000,1,21,41,0,0,6
4777000000,2022-04-20 17:00,1000,1,21,42,0,0,6
4777000000,2022-04-20 18:00,1000,1,20,45,0,0,6
4777000000,2022-04-20 19:00,1000,1,18,47,0,0,5
4777000000,2022-04-20 20:00,1000,0,17,45,0,0,1
4777000000,2022-04-20 21:00,1000,0,16,44,0,0,1
4777000000,2022-04-20 22:00,1000,0,16,45,0,0,1
4777000000,2022-04-20 23:00,1000,0,15,47,0,0,1
4425000000,2022-04-19 15:20,1000,1,21,23,,,6
4425000000,2022-04-19 16:00,1000,1,23,23,0,0,6
4425000000,2022-04-19 17:00,1000,1,23,27,0,0,6
4425000000,2022-04-19 18:00,1000,1,18,33,0,0,5
4425000000,2022-04-19 19:00,1000,1,15,45,0,0,5
4425000000,2022-04-19 20:00,1000,0,12,51,0,0,1
4425000000,2022-04-19 21:00,1000,0,11,54,0,0,1
4425000000,2022-04-19 22:00,1000,0,11,56,0,0,1
4425000000,2022-04-19 23:00,1000,0,10,57,0,0,1
4425000000,2022-04-20 00:00,1000,0,10,57,0,0,1
4425000000,2022-04-20 01:00,1000,0,9,57,0,0,1
